Index;Year;Rank_Order;LocID;Location;Notes;ISO3_Code;ISO2_Code;City_Code;City_Name;Capital;PWCent_Latitude;PWCent_Longitude;Population;Pop_plausibility;Land_area_km2;Built-up_area_km2
1;1975;1;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,66;139,66;24.282;High;4594;1.063
2;1975;2;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;14.448;Moderate;2146;536
3;1975;3;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,93;12.076;High;2444;525
4;1975;4;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,34;106,84;11.696;High;2114;437
5;1975;5;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,43;-99,11;11.119;High;1659;458
6;1975;6;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;10.536;High;1761;451
7;1975;7;356;India;;IND;IN;11821;Kolkata;0;22,62;88,37;10.528;Low;779;147
8;1975;8;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,52;126,96;10.079;Moderate;950;202
9;1975;9;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,49;8.561;High;1597;435
10;1975;10;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;8.521;Moderate;1263;195
11;1975;11;356;India;;IND;IN;7945;Mumbai;0;19,10;72,88;8.339;Low;514;67
12;1975;12;608;Philippines;;PHL;PH;2369;Manila;1;14,60;121,02;8.329;High;1015;205
13;1975;13;840;United States of America;32;USA;US;1725;Los Angeles;0;33,98;-118,18;7.718;Moderate;2691;831
14;1975;14;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,06;31,28;7.441;High;609;130
15;1975;15;250;France;26;FRA;FR;2994;Paris;1;48,85;2,35;7.424;High;1266;280
16;1975;16;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;7.370;High;1554;323
17;1975;17;356;India;;IND;IN;8364;New Delhi;1;28,78;76,95;6.092;Moderate;922;247
18;1975;18;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;5.881;High;1048;197
19;1975;19;392;Japan;;JPN;JP;5245;Nagoya;0;35,18;136,92;5.366;Moderate;1586;403
20;1975;20;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,03;28,96;5.305;High;732;146
21;1975;21;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,37;5.155;High;830;167
22;1975;22;50;Bangladesh;;BGD;BD;6249;Dhaka;1;24,33;90,38;5.037;High;728;75
23;1975;23;586;Pakistan;;PAK;PK;2578;Karachi;0;24,89;67,06;4.627;High;460;100
24;1975;24;156;China;5;CHN;CN;11738;Shanghai;0;31,22;121,44;4.543;High;706;133
25;1975;25;356;India;;IND;IN;10747;Chennai;0;13,06;80,23;4.484;Moderate;360;53
26;1975;26;586;Pakistan;;PAK;PK;8021;Lahore;0;31,55;74,30;4.403;Moderate;412;99
27;1975;27;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,67;51,34;4.265;High;658;138
28;1975;28;156;China;5;CHN;CN;10098;Shenyang;0;41,80;123,39;3.850;Moderate;300;73
29;1975;29;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,05;121,54;3.691;High;494;90
30;1975;30;643;Russian Federation;;RUS;RU;568;Saint Petersburg;0;59,93;30,34;3.651;Moderate;450;84
31;1975;31;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;3.651;High;759;131
32;1975;32;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,37;112,70;3.643;High;711;120
33;1975;33;604;Peru;;PER;PE;1987;Lima;1;-12,06;-77,02;3.520;High;607;171
34;1975;34;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,91;107,62;3.476;High;539;94
35;1975;35;840;United States of America;32;USA;US;7747;Chicago;0;41,87;-87,71;3.448;High;883;215
36;1975;36;170;Colombia;;COL;CO;3883;Bogotá;1;4,64;-74,11;3.390;High;394;105
37;1975;37;276;Germany;;DEU;DE;5576;Berlin;1;52,50;13,40;3.026;High;619;112
38;1975;38;300;Greece;;GRC;GR;833;Athína (Athens);1;37,99;23,73;3.003;Moderate;392;103
39;1975;39;724;Spain;25;ESP;ES;3440;Madrid;1;40,41;-3,71;2.952;Moderate;366;67
40;1975;40;344;China, Hong Kong SAR;6;HKG;HK;11566;Tamar (Hong Kong);1;22,31;114,18;2.878;Low;179;15
41;1975;41;276;Germany;;DEU;DE;675;Essen;0;51,49;6,98;2.851;High;843;136
42;1975;42;152;Chile;;CHL;CL;2380;Santiago;1;-33,48;-70,65;2.835;High;507;110
43;1975;43;156;China;5;CHN;CN;6602;Chengdu;0;30,67;104,05;2.814;Moderate;315;39
44;1975;44;356;India;;IND;IN;9913;Hyderabad;0;17,41;78,48;2.810;High;403;72
45;1975;45;818;Egypt;;EGY;EG;275;Alexandria;0;31,20;29,94;2.648;Moderate;245;39
46;1975;46;566;Nigeria;;NGA;NG;1265;Lagos;0;6,57;3,31;2.612;Low;605;211
47;1975;47;380;Italy;;ITA;IT;4726;Naples;0;40,86;14,31;2.594;High;513;98
48;1975;48;356;India;;IND;IN;6408;Ahmedabad;0;23,03;72,59;2.569;High;225;54
49;1975;49;156;China;5;CHN;CN;9414;Tianjin;0;39,13;117,20;2.567;High;267;58
50;1975;50;380;Italy;;ITA;IT;1848;Milan;0;45,51;9,19;2.545;High;478;101
51;1975;51;862;Venezuela (Bolivarian Republic of);;VEN;VE;3791;Caracas;1;10,48;-66,89;2.436;Moderate;257;39
52;1975;52;410;Republic of Korea;;KOR;KR;3878;Busan;0;35,16;129,05;2.426;Moderate;336;49
53;1975;53;356;India;;IND;IN;8616;Pune;0;18,54;73,85;2.412;Moderate;234;18
54;1975;54;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,80;106,69;2.384;High;314;45
55;1975;55;356;India;;IND;IN;9949;Bengaluru;0;12,99;77,58;2.370;High;192;52
56;1975;56;826;United Kingdom;21;GBR;GB;3979;Birmingham;0;52,50;-1,96;2.250;High;635;130
57;1975;57;724;Spain;25;ESP;ES;5068;Barcelona;0;41,42;2,15;2.235;Moderate;257;60
58;1975;58;36;Australia;33;AUS;AU;2139;Sydney;0;-33,87;151,08;2.222;Moderate;1033;209
59;1975;59;826;United Kingdom;21;GBR;GB;3388;Manchester;0;53,50;-2,25;2.174;High;716;114
60;1975;60;104;Myanmar;;MMR;MM;5433;Yangon;0;16,85;96,15;2.163;High;349;43
61;1975;61;840;United States of America;32;USA;US;1233;San Francisco;0;37,81;-122,66;2.137;Moderate;759;189
62;1975;62;860;Uzbekistan;;UZB;UZ;3082;Toshkent (Tashkent);1;41,25;69,26;2.101;Moderate;381;84
63;1975;63;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,93;79,89;2.053;Moderate;525;59
64;1975;64;356;India;;IND;IN;9603;Kanpur;0;26,46;80,35;2.053;Moderate;187;41
65;1975;65;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;2.036;High;444;112
66;1975;66;484;Mexico;;MEX;MX;3099;Guadalajara;0;20,67;-103,34;2.010;High;403;99
67;1975;67;702;Singapore;;SGP;SG;165;Singapore;1;1,34;103,85;2.004;High;305;55
68;1975;68;124;Canada;;CAN;CA;2925;Toronto;0;43,70;-79,47;1.976;Moderate;756;161
69;1975;69;156;China;5;CHN;CN;12032;Wenzhou;0;27,98;120,66;1.971;Moderate;271;23
70;1975;70;380;Italy;;ITA;IT;4156;Roma (Rome);1;41,89;12,51;1.939;High;355;62
71;1975;71;804;Ukraine;15;UKR;UA;2178;Kyiv (Kiev);1;50,45;30,52;1.935;Moderate;314;46
72;1975;72;170;Colombia;;COL;CO;2525;Medellín;0;6,25;-75,58;1.921;Moderate;188;37
73;1975;73;840;United States of America;32;USA;US;8270;Philadelphia;0;39,98;-75,16;1.913;High;511;101
74;1975;74;156;China;5;CHN;CN;9948;Changchun;0;43,88;125,30;1.870;Moderate;168;42
75;1975;75;392;Japan;;JPN;JP;884;Fukuoka;0;33,59;130,43;1.869;High;396;80
76;1975;76;348;Hungary;;HUN;HU;942;Budapest;1;47,50;19,08;1.839;Moderate;314;61
77;1975;77;422;Lebanon;;LBN;LB;441;Bayr?t (Beirut);1;33,87;35,52;1.818;Moderate;147;22
78;1975;78;76;Brazil;;BRA;BR;8535;Recife;0;-8,05;-34,92;1.793;High;411;47
79;1975;79;504;Morocco;;MAR;MA;2076;Casablanca;0;33,58;-7,54;1.743;High;238;32
80;1975;80;360;Indonesia;;IDN;ID;7035;Yogyakarta;0;-7,77;110,45;1.743;High;351;47
81;1975;81;642;Romania;;ROU;RO;2329;Bucure?ti (Bucharest);1;44,43;26,10;1.736;Moderate;204;40
82;1975;82;156;China;5;CHN;CN;9738;Harbin;0;45,75;126,66;1.721;High;227;50
83;1975;83;356;India;;IND;IN;10447;Varanasi;0;25,31;83,01;1.717;Low;106;16
84;1975;84;36;Australia;33;AUS;AU;1634;Melbourne;0;-37,83;145,07;1.716;Moderate;836;195
85;1975;85;360;Indonesia;;IDN;ID;1806;Medan;0;3,59;98,66;1.696;High;368;81
86;1975;86;124;Canada;;CAN;CA;3645;Montreal;0;45,53;-73,64;1.683;High;463;98
87;1975;87;156;China;5;CHN;CN;10474;Wuhan;0;30,57;114,30;1.666;High;281;47
88;1975;88;156;China;5;CHN;CN;11306;Guangzhou;0;23,10;113,30;1.644;Moderate;333;53
89;1975;89;792;Türkiye;;TUR;TR;1069;Izmir;0;38,42;27,14;1.639;Moderate;209;39
90;1975;90;276;Germany;;DEU;DE;4278;Hamburg;0;53,57;10,00;1.623;High;417;67
91;1975;91;156;China;5;CHN;CN;11254;Nanjing;0;32,05;118,77;1.609;High;235;38
92;1975;92;356;India;;IND;IN;9765;Kochi;0;10,31;76,29;1.577;High;319;30
93;1975;93;40;Austria;;AUT;AT;1054;Wien (Vienna);1;48,20;16,36;1.560;High;249;52
94;1975;94;156;China;5;CHN;CN;8371;Xi'an;0;34,25;108,95;1.540;High;229;60
95;1975;95;484;Mexico;;MEX;MX;6218;Monterrey;0;25,71;-100,29;1.537;Moderate;419;82
96;1975;96;156;China;5;CHN;CN;8833;Chongqing;0;29,55;106,51;1.527;High;218;30
97;1975;97;392;Japan;;JPN;JP;334;Sapporo;0;43,07;141,37;1.519;High;296;82
98;1975;98;12;Algeria;;DZA;DZ;3444;El Djazaïr (Algiers);1;36,75;3,09;1.515;Moderate;237;35
99;1975;99;158;China, Taiwan Province of China;8;TWN;TW;12135;Kaohsiung;0;22,63;120,34;1.511;High;339;56
100;1975;100;410;Republic of Korea;;KOR;KR;2915;Daegu;0;35,85;128,60;1.509;Moderate;184;41
101;1980;1;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,66;139,66;25.912;High;4641;1.088
102;1980;2;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;14.742;Moderate;2160;541
103;1980;3;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,33;106,84;14.205;High;2470;495
104;1980;4;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,44;-99,11;13.216;High;1772;475
105;1980;5;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;13.006;High;1806;464
106;1980;6;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,52;126,96;12.174;Moderate;1017;213
107;1980;7;356;India;;IND;IN;11821;Kolkata;0;22,61;88,37;11.830;Moderate;905;159
108;1980;8;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,93;11.747;High;2435;529
109;1980;9;608;Philippines;;PHL;PH;2369;Manila;1;14,60;121,02;9.884;High;1187;227
110;1980;10;356;India;;IND;IN;7945;Mumbai;0;19,10;72,88;9.785;Low;545;72
111;1980;11;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,49;9.277;High;1644;449
112;1980;12;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;9.108;Moderate;1275;199
113;1980;13;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,06;31,27;8.494;High;693;143
114;1980;14;840;United States of America;32;USA;US;1725;Los Angeles;0;33,98;-118,18;8.206;Moderate;2715;843
115;1980;15;250;France;26;FRA;FR;2994;Paris;1;48,85;2,35;7.493;High;1272;287
116;1980;16;356;India;;IND;IN;8364;New Delhi;1;28,62;77,22;7.393;High;987;261
117;1980;17;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;7.026;High;1545;327
118;1980;18;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;6.680;High;1117;204
119;1980;19;50;Bangladesh;;BGD;BD;6249;Dhaka;1;24,34;90,37;6.431;High;873;87
120;1980;20;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,03;28,96;6.232;High;770;151
121;1980;21;586;Pakistan;;PAK;PK;2578;Karachi;0;24,89;67,06;5.820;High;515;106
122;1980;22;392;Japan;;JPN;JP;5245;Nagoya;0;35,17;136,92;5.791;Moderate;1690;423
123;1980;23;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,37;5.564;High;858;176
124;1980;24;356;India;;IND;IN;10747;Chennai;0;13,06;80,22;5.183;Moderate;414;59
125;1980;25;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,67;51,34;5.108;High;687;150
126;1980;26;586;Pakistan;;PAK;PK;8021;Lahore;0;31,55;74,30;5.083;Moderate;444;106
127;1980;27;156;China;5;CHN;CN;11738;Shanghai;0;31,22;121,44;4.922;Moderate;813;147
128;1980;28;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,04;121,53;4.669;Moderate;551;100
129;1980;29;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;4.636;High;903;154
130;1980;30;604;Peru;;PER;PE;1987;Lima;1;-12,06;-77,02;4.207;High;629;177
131;1980;31;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,37;112,70;4.103;High;781;130
132;1980;32;643;Russian Federation;;RUS;RU;568;Saint Petersburg;0;59,93;30,34;3.926;Moderate;455;85
133;1980;33;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,91;107,62;3.926;High;563;101
134;1980;34;156;China;5;CHN;CN;10098;Shenyang;0;41,80;123,39;3.884;Moderate;299;72
135;1980;35;170;Colombia;;COL;CO;3883;Bogotá;1;4,64;-74,11;3.845;High;400;106
136;1980;36;840;United States of America;32;USA;US;7747;Chicago;0;41,87;-87,71;3.439;High;883;224
137;1980;37;566;Nigeria;;NGA;NG;1265;Lagos;0;6,56;3,31;3.415;Low;673;226
138;1980;38;152;Chile;;CHL;CL;2380;Santiago;1;-33,48;-70,65;3.390;High;534;115
139;1980;39;300;Greece;;GRC;GR;833;Athína (Athens);1;37,99;23,73;3.300;Moderate;391;104
140;1980;40;356;India;;IND;IN;9913;Hyderabad;0;17,41;78,47;3.264;High;424;79
141;1980;41;724;Spain;25;ESP;ES;3440;Madrid;1;40,41;-3,71;3.249;Moderate;393;71
142;1980;42;344;China, Hong Kong SAR;6;HKG;HK;11566;Tamar (Hong Kong);1;22,31;114,18;3.204;Low;186;17
143;1980;43;156;China;5;CHN;CN;6602;Chengdu;0;30,67;104,05;3.200;High;388;43
144;1980;44;356;India;;IND;IN;9949;Bengaluru;0;12,99;77,57;3.095;High;202;56
145;1980;45;818;Egypt;;EGY;EG;275;Alexandria;0;31,20;29,94;3.070;Moderate;282;46
146;1980;46;356;India;;IND;IN;6408;Ahmedabad;0;23,02;72,59;3.023;High;237;58
147;1980;47;276;Germany;;DEU;DE;5576;Berlin;1;52,50;13,40;2.967;High;627;116
148;1980;48;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,81;106,69;2.914;Moderate;409;53
149;1980;49;410;Republic of Korea;;KOR;KR;3878;Busan;0;35,16;129,06;2.885;Low;326;51
150;1980;50;276;Germany;;DEU;DE;675;Essen;0;51,49;6,97;2.841;High;845;140
151;1980;51;380;Italy;;ITA;IT;4726;Naples;0;40,86;14,31;2.717;High;516;100
152;1980;52;356;India;;IND;IN;8616;Pune;0;18,54;73,85;2.668;High;278;22
153;1980;53;862;Venezuela (Bolivarian Republic of);;VEN;VE;3791;Caracas;1;10,48;-66,89;2.656;Moderate;265;41
154;1980;54;156;China;5;CHN;CN;9414;Tianjin;0;39,13;117,20;2.630;High;277;61
155;1980;55;380;Italy;;ITA;IT;1848;Milan;0;45,51;9,19;2.588;High;479;103
156;1980;56;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;2.508;High;485;122
157;1980;57;104;Myanmar;;MMR;MM;5433;Yangon;0;16,86;96,15;2.451;High;369;48
158;1980;58;484;Mexico;;MEX;MX;3099;Guadalajara;0;20,67;-103,34;2.401;High;430;105
159;1980;59;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,92;79,90;2.380;Moderate;656;69
160;1980;60;36;Australia;33;AUS;AU;2139;Sydney;0;-33,87;151,08;2.348;Moderate;1060;218
161;1980;61;724;Spain;25;ESP;ES;5068;Barcelona;0;41,42;2,15;2.329;Moderate;258;61
162;1980;62;356;India;;IND;IN;9603;Kanpur;0;26,46;80,34;2.328;Moderate;200;43
163;1980;63;360;Indonesia;;IDN;ID;1806;Medan;0;3,59;98,66;2.316;High;417;89
164;1980;64;860;Uzbekistan;;UZB;UZ;3082;Toshkent (Tashkent);1;41,25;69,26;2.306;Moderate;400;90
165;1980;65;840;United States of America;32;USA;US;1233;San Francisco;0;37,81;-122,66;2.303;Moderate;807;200
166;1980;66;124;Canada;;CAN;CA;2925;Toronto;0;43,70;-79,46;2.255;Moderate;851;182
167;1980;67;826;United Kingdom;21;GBR;GB;3979;Birmingham;0;52,50;-1,96;2.242;High;634;133
168;1980;68;156;China;5;CHN;CN;12032;Wenzhou;0;27,97;120,66;2.222;High;308;29
169;1980;69;804;Ukraine;15;UKR;UA;2178;Kyiv (Kiev);1;50,45;30,52;2.200;Moderate;323;50
170;1980;70;702;Singapore;;SGP;SG;165;Singapore;1;1,34;103,85;2.175;High;327;59
171;1980;71;826;United Kingdom;21;GBR;GB;3388;Manchester;0;53,50;-2,25;2.140;High;714;119
172;1980;72;156;China;5;CHN;CN;9948;Changchun;0;43,88;125,30;2.089;Moderate;186;46
173;1980;73;170;Colombia;;COL;CO;2525;Medellín;0;6,25;-75,58;2.088;Moderate;199;38
174;1980;74;156;China;5;CHN;CN;11306;Guangzhou;0;23,07;113,29;2.086;Moderate;447;70
175;1980;75;504;Morocco;;MAR;MA;2076;Casablanca;0;33,58;-7,54;2.073;High;268;34
176;1980;76;76;Brazil;;BRA;BR;8535;Recife;0;-8,05;-34,92;2.017;High;420;50
177;1980;77;380;Italy;;ITA;IT;4156;Roma (Rome);1;41,89;12,52;2.008;High;369;64
178;1980;78;408;Dem. People's Republic of Korea;;PRK;KP;3737;P'y?ngyang (Pyongyang);1;39,03;125,75;2.002;Low;174;26
179;1980;79;484;Mexico;;MEX;MX;6218;Monterrey;0;25,71;-100,30;2.001;Moderate;466;89
180;1980;80;156;China;5;CHN;CN;10474;Wuhan;0;30,56;114,30;1.984;High;340;52
181;1980;81;360;Indonesia;;IDN;ID;7035;Yogyakarta;0;-7,77;110,45;1.974;High;439;57
182;1980;82;392;Japan;;JPN;JP;884;Fukuoka;0;33,59;130,43;1.917;High;401;83
183;1980;83;840;United States of America;32;USA;US;8270;Philadelphia;0;39,98;-75,16;1.916;High;510;103
184;1980;84;156;China;5;CHN;CN;9738;Harbin;0;45,75;126,66;1.907;High;251;53
185;1980;85;356;India;;IND;IN;9765;Kochi;0;10,34;76,28;1.902;High;403;37
186;1980;86;642;Romania;;ROU;RO;2329;Bucure?ti (Bucharest);1;44,43;26,10;1.901;Moderate;213;44
187;1980;87;356;India;;IND;IN;10447;Varanasi;0;25,31;83,01;1.897;Moderate;137;19
188;1980;88;348;Hungary;;HUN;HU;942;Budapest;1;47,50;19,08;1.892;Moderate;322;63
189;1980;89;422;Lebanon;;LBN;LB;441;Bayr?t (Beirut);1;33,87;35,52;1.852;Moderate;147;22
190;1980;90;156;China;5;CHN;CN;8833;Chongqing;0;29,55;106,52;1.852;High;279;34
191;1980;91;36;Australia;33;AUS;AU;1634;Melbourne;0;-37,83;145,06;1.850;Moderate;902;217
192;1980;92;792;Türkiye;;TUR;TR;1069;Izmir;0;38,42;27,14;1.836;Moderate;223;41
193;1980;93;50;Bangladesh;;BGD;BD;7537;Chattogram;0;22,37;91,81;1.809;High;249;26
194;1980;94;704;Viet Nam;;VNM;VN;1975;Hà N?i (Hanoi);1;21,01;105,83;1.751;High;236;30
195;1980;95;410;Republic of Korea;;KOR;KR;2915;Daegu;0;35,85;128,60;1.748;Moderate;195;44
196;1980;96;156;China;5;CHN;CN;11254;Nanjing;0;32,04;118,77;1.728;High;266;41
197;1980;97;364;Iran (Islamic Republic of);;IRN;IR;7072;Mashhad;0;36,34;59,48;1.705;High;273;48
198;1980;98;392;Japan;;JPN;JP;334;Sapporo;0;43,07;141,37;1.705;High;304;85
199;1980;99;124;Canada;;CAN;CA;3645;Montreal;0;45,53;-73,64;1.686;High;464;100
200;1980;100;156;China;5;CHN;CN;8371;Xi'an;0;34,25;108,95;1.682;High;287;67
201;1985;1;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,66;139,66;27.209;High;4680;1.114
202;1985;2;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,33;106,83;16.849;High;2961;556
203;1985;3;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;14.753;Moderate;2164;546
204;1985;4;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,51;126,96;14.401;Moderate;1219;237
205;1985;5;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,44;-99,11;14.355;High;1796;487
206;1985;6;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;14.103;High;1833;475
207;1985;7;356;India;;IND;IN;11821;Kolkata;0;22,61;88,36;13.235;Moderate;1085;174
208;1985;8;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,93;11.899;High;2451;538
209;1985;9;608;Philippines;;PHL;PH;2369;Manila;1;14,59;121,02;11.682;High;1366;252
210;1985;10;356;India;;IND;IN;7945;Mumbai;0;19,10;72,88;11.203;Low;582;79
211;1985;11;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,50;9.815;High;1668;461
212;1985;12;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,06;31,27;9.799;High;804;159
213;1985;13;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;9.679;Moderate;1309;205
214;1985;14;840;United States of America;32;USA;US;1725;Los Angeles;0;33,98;-118,16;9.269;Moderate;3007;919
215;1985;15;356;India;;IND;IN;8364;New Delhi;1;28,62;77,22;9.166;High;1057;278
216;1985;16;50;Bangladesh;;BGD;BD;6249;Dhaka;1;24,34;90,37;8.362;High;1131;106
217;1985;17;250;France;26;FRA;FR;2994;Paris;1;48,85;2,35;7.737;High;1292;296
218;1985;18;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,02;28,96;7.472;High;837;165
219;1985;19;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;7.030;High;1546;332
220;1985;20;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;6.984;High;1132;211
221;1985;21;586;Pakistan;;PAK;PK;2578;Karachi;0;24,89;67,06;6.811;High;539;113
222;1985;22;156;China;5;CHN;CN;11738;Shanghai;0;31,22;121,44;6.277;Moderate;1047;169
223;1985;23;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,67;51,34;6.037;High;724;160
224;1985;24;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,37;6.001;High;897;188
225;1985;25;392;Japan;;JPN;JP;5245;Nagoya;0;35,17;136,92;5.907;Moderate;1702;430
226;1985;26;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,04;121,51;5.792;Moderate;690;119
227;1985;27;356;India;;IND;IN;10747;Chennai;0;13,06;80,22;5.722;Moderate;447;66
228;1985;28;586;Pakistan;;PAK;PK;8021;Lahore;0;31,55;74,30;5.633;Moderate;483;114
229;1985;29;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;5.307;High;1001;176
230;1985;30;604;Peru;;PER;PE;1987;Lima;1;-12,06;-77,02;4.831;High;643;182
231;1985;31;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,37;112,70;4.569;High;889;145
232;1985;32;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,92;107,62;4.514;High;644;114
233;1985;33;566;Nigeria;;NGA;NG;1265;Lagos;0;6,57;3,31;4.487;Moderate;752;242
234;1985;34;170;Colombia;;COL;CO;3883;Bogotá;1;4,64;-74,11;4.360;High;407;107
235;1985;35;643;Russian Federation;;RUS;RU;568;Saint Petersburg;0;59,93;30,34;4.109;Moderate;461;86
236;1985;36;356;India;;IND;IN;9913;Hyderabad;0;17,41;78,47;4.062;High;474;89
237;1985;37;156;China;5;CHN;CN;10098;Shenyang;0;41,79;123,39;3.941;Moderate;314;76
238;1985;38;152;Chile;;CHL;CL;2380;Santiago;1;-33,48;-70,65;3.861;High;566;119
239;1985;39;156;China;5;CHN;CN;6602;Chengdu;0;30,67;104,05;3.848;High;488;48
240;1985;40;356;India;;IND;IN;9949;Bengaluru;0;12,99;77,57;3.729;High;239;61
241;1985;41;818;Egypt;;EGY;EG;275;Alexandria;0;31,20;29,94;3.519;Moderate;307;51
242;1985;42;356;India;;IND;IN;6408;Ahmedabad;0;23,02;72,59;3.498;High;249;62
243;1985;43;344;China, Hong Kong SAR;6;HKG;HK;11566;Tamar (Hong Kong);1;22,32;114,18;3.478;Low;193;18
244;1985;44;840;United States of America;32;USA;US;7747;Chicago;0;41,87;-87,71;3.450;High;883;233
245;1985;45;410;Republic of Korea;;KOR;KR;3878;Busan;0;35,16;129,06;3.432;Low;329;53
246;1985;46;724;Spain;25;ESP;ES;3440;Madrid;1;40,40;-3,71;3.359;Moderate;411;77
247;1985;47;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,81;106,69;3.344;Moderate;599;69
248;1985;48;300;Greece;;GRC;GR;833;Athína (Athens);1;37,99;23,73;3.318;Moderate;398;105
249;1985;49;356;India;;IND;IN;8616;Pune;0;18,54;73,85;3.021;High;355;29
250;1985;50;276;Germany;;DEU;DE;5576;Berlin;1;52,50;13,40;2.954;High;628;119
251;1985;51;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;2.877;High;509;129
252;1985;52;156;China;5;CHN;CN;9414;Tianjin;0;39,13;117,19;2.802;High;300;66
253;1985;53;862;Venezuela (Bolivarian Republic of);;VEN;VE;3791;Caracas;1;10,48;-66,89;2.772;Moderate;274;42
254;1985;54;380;Italy;;ITA;IT;4726;Naples;0;40,86;14,31;2.770;High;517;101
255;1985;55;104;Myanmar;;MMR;MM;5433;Yangon;0;16,86;96,15;2.749;High;407;54
256;1985;56;156;China;5;CHN;CN;11306;Guangzhou;0;23,06;113,29;2.747;Moderate;574;88
257;1985;57;484;Mexico;;MEX;MX;3099;Guadalajara;0;20,67;-103,34;2.726;High;437;111
258;1985;58;276;Germany;;DEU;DE;675;Essen;0;51,49;6,97;2.703;High;843;142
259;1985;59;360;Indonesia;;IDN;ID;1806;Medan;0;3,59;98,66;2.639;High;446;95
